,Product Name,Prices,Description,Reviews
0,"SAMSUNG Galaxy S24 FE 5G (Graphite, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
1,"Apple iPhone 13 (Blue, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
2,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
3,"OnePlus 13R 5G (Nebula Noir, 256 GB)","₹39,309",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
4,"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
5,"Apple iPhone 13 (Midnight, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
6,"vivo V50 5G (Rose Red, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
7,"OnePlus 13R 5G (Nebula Noir, 512 GB)","₹44,739",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
8,"SAMSUNG S24 FE 5G (Blue, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
9,"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)","₹39,899",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
10,"Xiaomi 14 CIVI (Panda White, 512 GB)","₹44,999",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
11,"OnePlus 13R 5G (Astral Trail, 512 GB)","₹44,620",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
12,"vivo V50 5G (Titanium Grey, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
13,"SAMSUNG Galaxy S24 FE 5G (Blue, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
14,"Motorola Edge 50 Ultra 5G (Forest Grey, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
15,"SAMSUNG S24 FE 5G (Mint, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
16,"vivo V40 Pro 5G (Ganges Blue, 512 GB)","₹55,999",12 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 50MP + 50MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.5
17,"SAMSUNG Galaxy A56 5G (Awesome Olive, 256 GB)","₹44,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP + 5MP | 12MP Front Camera5000 mAh BatterySamsung Exynos 1580 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.6
18,"Xiaomi 14 CIVI (Shadow Black, 512 GB)","₹43,999",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
19,"OnePlus 13R 5g (Astral Trail, 256 GB)","₹39,253",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
20,"IQOO 12 5G (Alpha, 256 GB)","₹45,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.6
21,"Motorola Edge 50 Ultra 5G (Peach Fuzz, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
22,"SAMSUNG Galaxy S23 5G (Green, 256 GB)","₹49,999",8 GB RAM | 256 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.6
23,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,435",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
24,"SAMSUNG Galaxy S24 FE 5G (Graphite, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
25,"Apple iPhone 13 (Blue, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
26,"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
27,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
28,"OnePlus 13R 5G (Nebula Noir, 256 GB)","₹39,309",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
29,"Apple iPhone 13 (Midnight, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
30,"vivo V50 5G (Rose Red, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
31,"OnePlus 13R 5G (Nebula Noir, 512 GB)","₹44,739",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
32,"SAMSUNG S24 FE 5G (Blue, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
33,"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)","₹39,899",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
34,"OnePlus 13R 5G (Astral Trail, 512 GB)","₹44,620",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
35,"Xiaomi 14 CIVI (Panda White, 512 GB)","₹44,999",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
36,"SAMSUNG Galaxy A56 5G (Awesome Olive, 256 GB)","₹44,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP + 5MP | 12MP Front Camera5000 mAh BatterySamsung Exynos 1580 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.6
37,"OnePlus 13R 5g (Astral Trail, 256 GB)","₹39,253",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
38,"Motorola Edge 50 Ultra 5G (Forest Grey, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
39,"SAMSUNG S24 FE 5G (Mint, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
40,"vivo V40 Pro 5G (Ganges Blue, 512 GB)","₹55,999",12 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 50MP + 50MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.5
41,"vivo V50 5G (Titanium Grey, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
42,"SAMSUNG Galaxy S24 FE 5G (Blue, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
43,"Xiaomi 14 CIVI (Shadow Black, 512 GB)","₹43,999",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
44,"Motorola Edge 50 Ultra 5G (Peach Fuzz, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
45,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,435",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
46,"SAMSUNG Galaxy S23 5G (Green, 256 GB)","₹49,999",8 GB RAM | 256 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.6
47,"IQOO 12 5G (Alpha, 256 GB)","₹45,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.6
48,"SAMSUNG Galaxy S24 FE 5G (Graphite, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
49,"Apple iPhone 13 (Blue, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
50,"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
51,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
52,"OnePlus 13R 5G (Nebula Noir, 256 GB)","₹39,309",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
53,"Apple iPhone 13 (Midnight, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
54,"vivo V50 5G (Rose Red, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
55,"OnePlus 13R 5G (Nebula Noir, 512 GB)","₹44,739",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
56,"SAMSUNG S24 FE 5G (Blue, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
57,"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)","₹39,899",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
58,"OnePlus 13R 5G (Astral Trail, 512 GB)","₹44,620",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
59,"Xiaomi 14 CIVI (Panda White, 512 GB)","₹44,999",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
60,"SAMSUNG Galaxy A56 5G (Awesome Olive, 256 GB)","₹44,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP + 5MP | 12MP Front Camera5000 mAh BatterySamsung Exynos 1580 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.6
61,"OnePlus 13R 5g (Astral Trail, 256 GB)","₹39,253",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
62,"Motorola Edge 50 Ultra 5G (Forest Grey, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
63,"SAMSUNG S24 FE 5G (Mint, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
64,"vivo V40 Pro 5G (Ganges Blue, 512 GB)","₹55,999",12 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Full HD+ Display50MP + 50MP + 50MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.5
65,"vivo V50 5G (Titanium Grey, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
66,"SAMSUNG Galaxy S24 FE 5G (Blue, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
67,"Xiaomi 14 CIVI (Shadow Black, 512 GB)","₹43,999",12 GB RAM | 512 GB ROM16.64 cm (6.55 inch) Display50MP Rear Camera | 32MP + 32MP Dual Front Camera4700 mAh Battery8s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
68,"Motorola Edge 50 Ultra 5G (Peach Fuzz, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
69,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,435",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
70,"SAMSUNG Galaxy S23 5G (Green, 256 GB)","₹49,999",8 GB RAM | 256 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.6
71,"IQOO 12 5G (Alpha, 256 GB)","₹45,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera5000 mAh Battery1 Year Brand Warranty,4.6
72,"SAMSUNG Galaxy S24 FE 5G (Graphite, 256 GB)","₹47,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
73,"Apple iPhone 13 (Blue, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
74,"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)","₹49,999",12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Display50MP + 50MP + 64MP | 50MP Front Camera4500 mAh Battery8s Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories,4.4
75,"SAMSUNG Galaxy S24 FE 5G (Graphite, 128 GB)","₹41,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4700 mAh BatteryExynos 2400e Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.5
76,"OnePlus 13R 5G (Nebula Noir, 256 GB)","₹39,309",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
77,"Apple iPhone 13 (Midnight, 128 GB)","₹44,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip Processor1 year warranty for phone and 1 year warranty for in Box Accessories.,4.6
78,"vivo V50 5G (Rose Red, 512 GB)","₹40,999",12 GB RAM | 512 GB ROM17.2 cm (6.77 inch) Display50MP + 50MP | 50MP Front Camera6000 mAh Battery7 Gen 3 Processor1 Year Manufacturer Warranty for Device and 6 Months Warranty for Inbox Accessories,4.5
79,"OnePlus 13R 5G (Nebula Noir, 512 GB)","₹44,739",16 GB RAM | 512 GB ROM17.22 cm (6.78 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 1 year manufacturer warranty for in-box accessories including batteries from the date of purchase,4.5
